#entry|col|tokens|count
CASCADE_REFILL|1|1K,1A,1H2,1H6,1T,1Q|1
CASCADE_REFILL|1|1K,1A,1H6,1H5,1T,1H2|1
CASCADE_REFILL|1|1K,1H2,1H2,1H6,1Q,1H6|1
CASCADE_REFILL|1|1K,1H2,1H6,1T,1H2,1Q|1
CASCADE_REFILL|1|1K,1H2,1J,1H3,1T,1H6|1
CASCADE_REFILL|1|1K,1H3,1H4,1H6,1T,1H4|1
CASCADE_REFILL|1|1K,1H4,1J,1H3,1J,1H5|1
CASCADE_REFILL|1|1K,1H4,3H5,1H5|1
CASCADE_REFILL|1|1K,1H5,1H2,1H2,2T|1
CASCADE_REFILL|1|1K,1H6,1H3,1Q,1H3,1H6|1
CASCADE_REFILL|1|1K,1H6,1H4,1H6,1Q,1H6|1
CASCADE_REFILL|1|1K,1H6,1H5,1H4,1H3,1H4|1
CASCADE_REFILL|1|1K,1H6,1H6,1H6,1Q,1H6|1
CASCADE_REFILL|1|1K,1H6,4H2|1
CASCADE_REFILL|1|1K,1K,1J,1Q,1H2,1A|1
CASCADE_REFILL|1|1K,1Q,1H3,1H4,1H6,1H4|1
CASCADE_REFILL|1|1K,1Q,1T,1T,1H2,1A|1
CASCADE_REFILL|1|1K,1T,1H2,1A,2Wild|1
CASCADE_REFILL|1|1K,1T,1Q,1Q,1T,1Q|1
CASCADE_REFILL|1|1K,2Scat,2A,1H4|1
CASCADE_REFILL|1|1K,4H2,1H6|1
CASCADE_REFILL|1|1Q,1H2,1H4,1Q,1H3,1T|1
CASCADE_REFILL|1|1Q,1H2,1Q,3T|1
CASCADE_REFILL|1|1Q,1H3,1H3,1T,1H2,1Q|1
CASCADE_REFILL|1|1Q,1H3,1H5,1H1,2H3|1
CASCADE_REFILL|1|1Q,1H3,1K,1Scat,2T|1
CASCADE_REFILL|1|1Q,1H3,1K,1Scat,2Wild|1
CASCADE_REFILL|1|1Q,1H4,1H3,1H4,1H3,1H4|1
CASCADE_REFILL|1|1Q,1H4,1H6,1A,1A,1H1|1
CASCADE_REFILL|1|1Q,1H4,1K,1Q,2A|1
CASCADE_REFILL|1|1Q,1H4,1Q,1H3,1H5,1T|1
CASCADE_REFILL|1|1Q,1H5,1H4,1H1,1H3,1Scat|1
CASCADE_REFILL|1|1Q,1H6,1H2,1Scat,1H6,1H5|1
CASCADE_REFILL|1|1Q,1H6,1H5,1T,1H2,1Q|1
CASCADE_REFILL|1|1Q,1J,1K,1H1,1H3,1Scat|1
CASCADE_REFILL|1|1Q,1K,1H4,1H1,1H3,1Scat|1
CASCADE_REFILL|1|1Q,1K,1H5,1H1,2K|1
CASCADE_REFILL|1|1Q,1Q,2A,2J|1
CASCADE_REFILL|1|1Q,1Q,2A,2Wild|1
CASCADE_REFILL|1|1Scat,1Q,4A|1
CASCADE_REFILL|1|1Scat,4A,1H3|1
CASCADE_REFILL|1|1T,1A,1H2,1H4,1J,1J|1
CASCADE_REFILL|1|1T,1A,1H4,1H3,1T,1H4|1
CASCADE_REFILL|1|1T,1A,1Q,1J,1Q,1H2|1
CASCADE_REFILL|1|1T,1H1,1H2,1T,1J,1H6|1
CASCADE_REFILL|1|1T,1H2,1A,1H4,1T,1Scat|1
CASCADE_REFILL|1|1T,1H2,1A,1J,1H3,1Q|1
CASCADE_REFILL|1|1T,1H2,1H1,1J,2J|1
CASCADE_REFILL|1|1T,1H2,1H4,1H2,1J,1Q|1
CASCADE_REFILL|1|1T,1H2,1Q,1K,2Q|1
CASCADE_REFILL|1|1T,1H3,1H2,1T,1J,1H6|1
CASCADE_REFILL|1|1T,1H3,1H5,2Scat,1J|1
CASCADE_REFILL|1|1T,1H4,1H2,1H3,1T,1H4|1
CASCADE_REFILL|1|1T,1H4,1H4,1T,1Scat,1K|1
CASCADE_REFILL|1|1T,1H5,1H6,1A,1J,1H2|1
CASCADE_REFILL|1|1T,1H5,1T,1J,1J,1H4|1
CASCADE_REFILL|1|1T,1H6,1H4,1Q,1H2,1H6|1
CASCADE_REFILL|1|1T,1H6,1H6,1H6,1Q,1H6|1
CASCADE_REFILL|1|1T,1H6,1Scat,1H5,1J,1A|1
CASCADE_REFILL|1|1T,1J,1H6,1H3,1H1,1A|1
CASCADE_REFILL|1|1T,1J,1T,1J,1J,1H4|1
CASCADE_REFILL|1|1T,1Q,1H2,1H2,1J,1Q|1
CASCADE_REFILL|1|1T,1Q,1H6,1Q,1H2,1H6|1
CASCADE_REFILL|1|1T,1Q,1Q,1H3,2H5|1
CASCADE_REFILL|1|1T,1Scat,1T,1A,1H2,1T|1
CASCADE_REFILL|1|1T,1T,1A,1Wild,1H2,1T|1
CASCADE_REFILL|1|1T,4H3,1A|1
CASCADE_REFILL|1|1T,4J,1A|1
CASCADE_REFILL|2|1A,1A,1H3,1H5,1Q,1H6|1
CASCADE_REFILL|2|1A,1A,1H3,2H3,1H2|1
CASCADE_REFILL|2|1A,1H2,1Q,1H6,1H2,1H2|1
CASCADE_REFILL|2|1A,1H2,3H6,1K|1
CASCADE_REFILL|2|1A,1H5,1H5,1J,1H2,1Q|1
CASCADE_REFILL|2|1A,1H5,2H3,1H5,1H5|1
CASCADE_REFILL|2|1A,1J,1H5,1H5,2H4|1
CASCADE_REFILL|2|1A,1J,1T,1H2,1H4,1H3|1
CASCADE_REFILL|2|1A,1J,4H3|1
CASCADE_REFILL|2|1A,1K,1K,3H6|1
CASCADE_REFILL|2|1A,1Scat,1H3,1A,2K|1
CASCADE_REFILL|2|1A,1T,1Q,3A|1
CASCADE_REFILL|2|1A,2J,1Q,1J,1H2|1
CASCADE_REFILL|2|1H1,1A,1H3,1H5,1H5,1Scat|1
CASCADE_REFILL|2|1H2,1A,1H2,1H4,1Q,1H2|1
CASCADE_REFILL|2|1H2,1H2,1H2,1H2,1A,1H6|1
CASCADE_REFILL|2|1H2,1H2,1H2,2H4,1K|1
CASCADE_REFILL|2|1H2,1H2,1H2,2Wild,1K|1
CASCADE_REFILL|2|1H2,1H2,1J,1H5,1H2,1H5|1
CASCADE_REFILL|2|1H2,1H2,2H5,1K,1T|1
CASCADE_REFILL|2|1H2,1H3,1A,1Scat,1A,1A|1
CASCADE_REFILL|2|1H2,1H3,1H2,2H5,1K|1
CASCADE_REFILL|2|1H2,1H3,1H2,2H6,1J|1
CASCADE_REFILL|2|1H2,1H3,2H6,1H5,1H4|1
CASCADE_REFILL|2|1H2,1H3,3T,1T|1
CASCADE_REFILL|2|1H2,1H4,1H1,3A|2
CASCADE_REFILL|2|1H2,1H4,1H2,1H5,1H2,1H5|1
CASCADE_REFILL|2|1H2,1H4,1H5,1Q,1H5,1H2|1
CASCADE_REFILL|2|1H2,1H5,1H6,1A,1H2,1H2|1
CASCADE_REFILL|2|1H2,1H5,1T,1A,1Q,1T|1
CASCADE_REFILL|2|1H2,1H6,1A,1H2,1H2,1K|1
CASCADE_REFILL|2|1H2,1H6,1H3,1H5,1H5,1Scat|1
CASCADE_REFILL|2|1H2,1H6,1H3,2H3,1H2|1
CASCADE_REFILL|2|1H2,1H6,1Q,1Scat,1H2,1H2|1
CASCADE_REFILL|2|1H2,1H6,4Wild|1
CASCADE_REFILL|2|1H2,1J,1H2,1H4,1Q,1H2|1
CASCADE_REFILL|2|1H2,1J,1Q,1H5,1H4,1T|1
CASCADE_REFILL|2|1H2,1J,1Q,1K,1H2,1H2|1
CASCADE_REFILL|2|1H2,1J,3T,1T|1
CASCADE_REFILL|2|1H2,1K,1A,1Scat,1A,1A|1
CASCADE_REFILL|2|1H2,1K,1Scat,1H2,1H2,1K|1
CASCADE_REFILL|2|1H2,1K,4H2|1
CASCADE_REFILL|2|1H2,1Scat,1H3,1A,2Wild|1
CASCADE_REFILL|2|1H2,1T,1H3,2H3,1H2|1
CASCADE_REFILL|2|1H3,1A,1J,1A,1K,1T|1
CASCADE_REFILL|2|1H3,1A,1K,1H2,1T,1H2|1
CASCADE_REFILL|2|1H3,1A,1Q,1Scat,1H3,1A|1
CASCADE_REFILL|2|1H3,1A,1T,1J,1T,1J|1
CASCADE_REFILL|2|1H3,1A,3T,1Q|1
CASCADE_REFILL|2|1H3,1H1,1H3,1H5,1H4,1Scat|1
CASCADE_REFILL|2|1H3,1H1,1K,3A|1
CASCADE_REFILL|2|1H3,1H2,1H2,1H3,1H1,1H4|1
CASCADE_REFILL|2|1H3,1H2,1H2,2H4,1K|1
CASCADE_REFILL|2|1H3,1H2,1H2,3A|1
CASCADE_REFILL|2|1H3,1H2,1H3,2H6,1Q|1
CASCADE_REFILL|2|1H3,1H2,2H5,1K,1T|1
CASCADE_REFILL|2|1H3,1H2,3K,1Q|1
CASCADE_REFILL|2|1H3,1H3,1H4,1H3,1H5,1K|1
CASCADE_REFILL|2|1H3,1H4,1H1,3A|1
CASCADE_REFILL|2|1H3,1H4,1H2,1H3,2H6|1
CASCADE_REFILL|2|1H3,1H4,1H5,1K,1H3,1J|2
CASCADE_REFILL|2|1H3,1H4,1H5,1T,1T,1Scat|1
CASCADE_REFILL|2|1H3,1H5,1H5,1Scat,1H3,1A|1
CASCADE_REFILL|2|1H3,1H5,1K,1T,1H3,1J|1
CASCADE_REFILL|2|1H3,1H6,1H4,1H2,1T,1J|1
CASCADE_REFILL|2|1H3,1H6,1H5,1H5,2H6|1
CASCADE_REFILL|2|1H3,1H6,3T,1Q|1
CASCADE_REFILL|2|1H3,1J,1A,1A,1A,1T|1
CASCADE_REFILL|2|1H3,1J,1H4,1H3,1H2,1T|1
CASCADE_REFILL|2|1H3,1J,1J,1H6,1H3,1H3|1
CASCADE_REFILL|2|1H3,1J,3K,1Q|1
CASCADE_REFILL|2|1H3,1K,1Q,1H2,2T|1
CASCADE_REFILL|2|1H3,1K,4H2|1
CASCADE_REFILL|2|1H3,1Q,1H1,3H3|1
CASCADE_REFILL|2|1H3,1Q,1H4,1K,1H4,1H4|1
CASCADE_REFILL|2|1H3,1T,1J,1H6,1H3,1H3|1
CASCADE_REFILL|2|1H3,1T,1Q,1K,2T|1
CASCADE_REFILL|2|1H3,1Wild,1H2,1H3,2H6|1
CASCADE_REFILL|2|1H3,2K,1H5,1H2,1H5|1
CASCADE_REFILL|2|1H4,1A,1A,1A,1K,1T|1
CASCADE_REFILL|2|1H4,1A,1H4,1H4,1H3,1H4|1
CASCADE_REFILL|2|1H4,1A,1Q,1Q,1H6,1H5|1
CASCADE_REFILL|2|1H4,1H2,1J,1H5,1H5,1Q|1
CASCADE_REFILL|2|1H4,1H2,1K,1J,1J,1H6|1
CASCADE_REFILL|2|1H4,1H2,1Wild,1H5,1H5,1Q|1
CASCADE_REFILL|2|1H4,1H3,1K,1Q,2H3|1
CASCADE_REFILL|2|1H4,1H4,1H3,2H5,1K|1
CASCADE_REFILL|2|1H4,1H4,1H4,1H4,1H3,1H4|1
CASCADE_REFILL|2|1H4,1H4,1H6,3H2|1
CASCADE_REFILL|2|1H4,1H4,1H6,3K|1
CASCADE_REFILL|2|1H4,1H5,1H1,1H6,1Q,1H2|1
CASCADE_REFILL|2|1H4,1H5,1H2,1H5,1H5,1Q|1
CASCADE_REFILL|2|1H4,1H5,1H5,1H1,1H6,1H2|1
CASCADE_REFILL|2|1H4,1H5,1H5,1H5,1H1,1H6|1
CASCADE_REFILL|2|1H4,1H6,1K,1H6,1A,1H6|1
CASCADE_REFILL|2|1H4,1H6,1Q,1H5,1A,1H6|1
CASCADE_REFILL|2|1H4,1J,1H2,1A,1J,1H6|1
CASCADE_REFILL|2|1H4,1J,1H5,1H5,1H5,1Q|1
CASCADE_REFILL|2|1H4,1J,1H6,1A,1H4,1A|1
CASCADE_REFILL|2|1H4,1K,4H2|1
CASCADE_REFILL|2|1H4,1Q,1H2,1H4,1H5,1K|1
CASCADE_REFILL|2|1H4,1Q,1H3,1Q,1H6,1H5|1
CASCADE_REFILL|2|1H4,1Q,1T,1Q,1H3,1H3|1
CASCADE_REFILL|2|1H4,1T,1H2,1A,1H6,1H5|1
CASCADE_REFILL|2|1H4,1T,1H2,1H5,1H1,1H3|1
CASCADE_REFILL|2|1H4,1T,1K,1H6,1A,1H6|1
CASCADE_REFILL|2|1H4,1T,1T,1H2,1H3,1H3|1
CASCADE_REFILL|2|1H4,4H2,1T|1
CASCADE_REFILL|2|1H5,1A,1J,1T,1H2,1H4|1
CASCADE_REFILL|2|1H5,1H1,1K,1T,2K|1
CASCADE_REFILL|2|1H5,1H2,1A,1H3,1H6,1H2|1
CASCADE_REFILL|2|1H5,1H4,1H1,1T,2H5|1
CASCADE_REFILL|2|1H5,1H4,1H3,2H6,1H5|1
CASCADE_REFILL|2|1H5,1H6,1H4,1H2,1A,1H4|1
CASCADE_REFILL|2|1H5,1H6,1H5,1A,1H2,1H2|1
CASCADE_REFILL|2|1H5,1J,1J,1T,1H3,1K|1
CASCADE_REFILL|2|1H5,1K,1A,1J,1H2,1H4|1
CASCADE_REFILL|2|1H5,1K,1H2,1T,1H4,1H4|1
CASCADE_REFILL|2|1H5,1K,1H4,1H3,1K,1H4|1
CASCADE_REFILL|2|1H5,1K,1Q,1A,1H3,1H6|1
CASCADE_REFILL|2|1H5,1K,1T,1A,2K|1
CASCADE_REFILL|2|1H5,1K,3Wild,1H4|1
CASCADE_REFILL|2|1H5,1Q,1Q,1A,1H3,1H6|1
CASCADE_REFILL|2|1H5,1T,1H2,1Q,1J,1J|1
CASCADE_REFILL|2|1H5,1Wild,1Q,1A,1H3,1H6|1
CASCADE_REFILL|2|1H5,2T,1H3,2K|1
CASCADE_REFILL|2|1H6,1A,1H2,2H2,1H2|1
CASCADE_REFILL|2|1H6,1A,1H4,1J,1K,1H1|1
CASCADE_REFILL|2|1H6,1H1,1H3,1H4,2H3|1
CASCADE_REFILL|2|1H6,1H2,1H2,2H4,1K|1
CASCADE_REFILL|2|1H6,1H2,1H4,1H6,1H6,1H6|1
CASCADE_REFILL|2|1H6,1H3,1A,1T,2K|1
CASCADE_REFILL|2|1H6,1H3,1H3,1Q,1H6,1H5|1
CASCADE_REFILL|2|1H6,1H3,1H4,1J,1H4,1H6|1
CASCADE_REFILL|2|1H6,1H3,1Q,1H6,1H2,1H5|1
CASCADE_REFILL|2|1H6,1H4,1H6,1H6,1K,1H6|1
CASCADE_REFILL|2|1H6,1H5,1Q,1H6,1H2,1A|1
CASCADE_REFILL|2|1H6,1H5,2H3,1H5,1H5|1
CASCADE_REFILL|2|1H6,1H6,1H4,1H2,1A,1H4|1
CASCADE_REFILL|2|1H6,1J,1A,1H6,1A,1Scat|1
CASCADE_REFILL|2|1H6,1J,1H2,1H6,1Q,1Scat|1
CASCADE_REFILL|2|1H6,1J,1H3,1H4,1H6,1A|1
CASCADE_REFILL|2|1H6,1J,1T,2H3,1H2|1
CASCADE_REFILL|2|1H6,1K,1H5,1H3,1J,1H6|1
CASCADE_REFILL|2|1H6,1K,1J,1H5,1H5,1Q|1
CASCADE_REFILL|2|1H6,1T,1A,1H6,1Scat,1H4|1
CASCADE_REFILL|2|1H6,1T,1H4,1A,1J,1H5|1
CASCADE_REFILL|2|1H6,1T,1H5,1H6,1H2,1A|1
CASCADE_REFILL|2|1H6,1T,1H5,1Scat,1T,1H6|1
CASCADE_REFILL|2|1H6,4H3,1H3|1
CASCADE_REFILL|2|1J,1H2,1A,3Wild|1
CASCADE_REFILL|2|1J,1H2,1H2,1H4,1H6,1H4|1
CASCADE_REFILL|2|1J,1H2,1H5,1J,2Wild|1
CASCADE_REFILL|2|1J,1H2,1Q,1H4,1H2,1T|1
CASCADE_REFILL|2|1J,1H2,1T,1H6,1Scat,1H4|1
CASCADE_REFILL|2|1J,1H3,1H2,1A,1J,1H6|1
CASCADE_REFILL|2|1J,1H3,1H4,1H1,2Wild|1
CASCADE_REFILL|2|1J,1H3,1H6,1H2,1H4,1Q|1
CASCADE_REFILL|2|1J,1H3,1J,1H4,2H4|1
CASCADE_REFILL|2|1J,1H3,1Q,1H5,1H4,1T|1
CASCADE_REFILL|2|1J,1H4,1H4,1H3,2A|1
CASCADE_REFILL|2|1J,1H5,1H1,1H6,1H4,1J|1
CASCADE_REFILL|2|1J,1H5,1H2,1H4,1H2,1T|2
CASCADE_REFILL|2|1J,1H5,1J,1K,1H2,1Q|1
CASCADE_REFILL|2|1J,1H6,1Q,1H5,1A,1H6|1
CASCADE_REFILL|2|1J,1J,1H5,1H5,2H4|1
CASCADE_REFILL|2|1J,1J,1K,1H2,1H6,1Q|1
CASCADE_REFILL|2|1J,1J,3H6,1Q|1
CASCADE_REFILL|2|1J,1J,3Wild,1Q|1
CASCADE_REFILL|2|1J,1K,1H5,1H6,1Q,1H2|1
CASCADE_REFILL|2|1J,1K,1J,1Q,2H3|1
CASCADE_REFILL|2|1J,1Q,1H1,1H6,1H4,1J|1
CASCADE_REFILL|2|1J,1Q,1H3,1J,1H5,1J|1
CASCADE_REFILL|2|1J,1Q,1H6,1H5,1H4,1T|1
CASCADE_REFILL|2|1J,1Q,1J,1H6,1H2,1H5|1
CASCADE_REFILL|2|1J,1T,1H3,1J,2H6|1
CASCADE_REFILL|2|1J,2H6,1Q,1J,1K|1
CASCADE_REFILL|2|1K,1A,2H3,1H5,1H5|1
CASCADE_REFILL|2|1K,1A,3H3,1H4|1
CASCADE_REFILL|2|1K,1A,3J,1H4|1
CASCADE_REFILL|2|1K,1H2,1A,1J,1H5,1H6|1
CASCADE_REFILL|2|1K,1H2,1H5,1H6,1H2,1H2|1
CASCADE_REFILL|2|1K,1H3,2J,1H5,1H4|1
CASCADE_REFILL|2|1K,1H4,3K,1Q|1
CASCADE_REFILL|2|1K,1H6,1H2,1H2,1H4,1H4|1
CASCADE_REFILL|2|1K,1H6,1H3,1Scat,1H2,1H5|1
CASCADE_REFILL|2|1K,1H6,1J,3H2|1
CASCADE_REFILL|2|1K,1H6,1Q,1H5,1A,1H6|1
CASCADE_REFILL|2|1K,1H6,1Scat,1K,1H4,1K|1
CASCADE_REFILL|2|1K,1J,1A,1H5,1H5,1Q|1
CASCADE_REFILL|2|1K,1K,1H1,1H6,1Q,1H2|1
CASCADE_REFILL|2|1K,1K,1H5,1H3,1Q,1H5|1
CASCADE_REFILL|2|1K,1K,1J,1J,1H4,1K|1
CASCADE_REFILL|2|1K,1Q,1A,1K,1K,1H6|1
CASCADE_REFILL|2|1K,1Q,1H1,3H3|1
CASCADE_REFILL|2|1K,1Q,1H5,1H6,1H2,1H2|1
CASCADE_REFILL|2|1K,1Q,1H5,1J,1A,1H6|1
CASCADE_REFILL|2|1K,1Q,1H6,3H2|1
CASCADE_REFILL|2|1K,1Scat,1H2,1H2,1K,1H5|1
CASCADE_REFILL|2|1K,1T,1H2,1Q,1J,1J|1
CASCADE_REFILL|2|1K,1Wild,1T,1Q,1H5,1H4|1
CASCADE_REFILL|2|1Q,1A,1H2,1J,1J,1H6|1
CASCADE_REFILL|2|1Q,1A,1J,1H3,1J,1H6|1
CASCADE_REFILL|2|1Q,1A,1K,1H2,1T,1H2|1
CASCADE_REFILL|2|1Q,1A,1K,1Q,1Q,1H6|1
CASCADE_REFILL|2|1Q,1H2,1H2,1J,1J,1H6|1
CASCADE_REFILL|2|1Q,1H2,1K,1J,1J,1H6|1
CASCADE_REFILL|2|1Q,1H2,1T,1H2,1A,1H5|1
CASCADE_REFILL|2|1Q,1H4,1Q,1J,1H5,1J|1
CASCADE_REFILL|2|1Q,1H5,1T,1J,1T,1J|1
CASCADE_REFILL|2|1Q,1J,1H6,1A,1H4,1A|1
CASCADE_REFILL|2|1Q,1J,4H3|1
CASCADE_REFILL|2|1Q,1K,1H4,1T,1H3,1A|1
CASCADE_REFILL|2|1Q,1Q,1H3,1H3,1Q,1H6|1
CASCADE_REFILL|2|1Q,1Q,1H4,1J,1J,1H6|1
CASCADE_REFILL|2|1Q,1Q,1H5,1J,1A,1H6|1
CASCADE_REFILL|2|1Q,1Q,2H5,1K,1T|1
CASCADE_REFILL|2|1Q,1T,1J,1H3,1A,1J|1
CASCADE_REFILL|2|1T,1A,1H4,1J,1K,1H1|1
CASCADE_REFILL|2|1T,1A,1J,1H3,1J,1H6|1
CASCADE_REFILL|2|1T,1A,1J,1H4,2H4|1
CASCADE_REFILL|2|1T,1H2,1H6,3H3|1
CASCADE_REFILL|2|1T,1H2,1Q,1H4,1H4,1H4|1
CASCADE_REFILL|2|1T,1H3,1H4,1H5,1Scat,1H2|1
CASCADE_REFILL|2|1T,1H3,1Q,1K,2T|1
CASCADE_REFILL|2|1T,1H3,2H6,1H5,1H4|1
CASCADE_REFILL|2|1T,1H4,1H1,1H6,1H3,1K|1
CASCADE_REFILL|2|1T,1H4,1H4,1H3,2H6|1
CASCADE_REFILL|2|1T,1H5,1H2,1H3,1H2,1Q|1
CASCADE_REFILL|2|1T,1H5,1H2,3H6|1
CASCADE_REFILL|2|1T,1H5,1H3,1K,2Wild|1
CASCADE_REFILL|2|1T,1H5,1H5,1H6,1H5,1A|1
CASCADE_REFILL|2|1T,1H6,4J|1
CASCADE_REFILL|2|1T,1H6,4Wild|1
CASCADE_REFILL|2|1T,1J,1H5,1H5,2H4|1
CASCADE_REFILL|2|1T,1J,3A,1J|1
CASCADE_REFILL|2|1T,1K,1H3,2H6,1H5|1
CASCADE_REFILL|2|1T,1Q,1H1,1H6,1H3,1K|1
CASCADE_REFILL|2|1T,1T,1H2,1A,1H4,1Q|1
CASCADE_REFILL|3|1A,1A,1Q,1Scat,2A|1
CASCADE_REFILL|3|1A,1A,2J,1J,1J|1
CASCADE_REFILL|3|1A,1H2,2H2,2A|1
CASCADE_REFILL|3|1A,1H3,4H6|1
CASCADE_REFILL|3|1A,1H4,1H5,1H5,1T,1A|1
CASCADE_REFILL|3|1A,1H6,1H4,3Scat|1
CASCADE_REFILL|3|1A,1J,1K,1A,1A,1H5|1
CASCADE_REFILL|3|1A,1J,3H2,1H3|2
CASCADE_REFILL|3|1A,1K,2H3,1H3,1J|1
CASCADE_REFILL|3|1A,1Q,1H5,1Scat,2A|1
CASCADE_REFILL|3|1A,1T,1A,1A,1H2,1H5|1
CASCADE_REFILL|3|1A,1T,1A,1A,2J|1
CASCADE_REFILL|3|1A,1T,1H2,1H4,1T,1H3|1
CASCADE_REFILL|3|1A,1T,2Scat,1H2,1T|1
CASCADE_REFILL|3|1A,2A,3H5|2
CASCADE_REFILL|3|1A,2Scat,1H2,1H5,1T|2
CASCADE_REFILL|3|1A,3A,1H5,1H3|1
CASCADE_REFILL|3|1A,3H3,1H2,1H2|1
CASCADE_REFILL|3|1A,4H6,1A|1
CASCADE_REFILL|3|1A,4H6,1H2|1
CASCADE_REFILL|3|1H2,1A,1A,2T,1H2|1
CASCADE_REFILL|3|1H2,1A,2J,2H6|1
CASCADE_REFILL|3|1H2,1H2,1T,3Q|1
CASCADE_REFILL|3|1H2,1H3,1H3,1Q,1H2,1A|1
CASCADE_REFILL|3|1H2,1H3,1Q,1H2,1K,1A|1
CASCADE_REFILL|3|1H2,1H3,1Q,1Q,1H2,1Scat|2
CASCADE_REFILL|3|1H2,1H4,1H3,1T,2H3|1
CASCADE_REFILL|3|1H2,1H4,3Q,1Q|1
CASCADE_REFILL|3|1H2,1H5,1Q,1Q,1H2,1Scat|1
CASCADE_REFILL|3|1H2,1H5,1Scat,2H6,1A|1
CASCADE_REFILL|3|1H2,1H5,3A,1H5|1
CASCADE_REFILL|3|1H2,1J,1A,1H6,1A,1H1|1
CASCADE_REFILL|3|1H2,1J,3H2,1H3|1
CASCADE_REFILL|3|1H2,1Q,1H6,2T,1H2|1
CASCADE_REFILL|3|1H2,1T,1K,1K,1J,1H4|1
CASCADE_REFILL|3|1H2,2K,1Q,1H5,1H2|1
CASCADE_REFILL|3|1H2,2Scat,1H2,1H5,1T|1
CASCADE_REFILL|3|1H2,3A,1H5,1H3|1
CASCADE_REFILL|3|1H2,3Q,1K,1Q|1
CASCADE_REFILL|3|1H3,1A,1T,1A,1T,1H5|1
CASCADE_REFILL|3|1H3,1H2,3H6,1H3|1
CASCADE_REFILL|3|1H3,1H2,4H3|1
CASCADE_REFILL|3|1H3,1H3,1H5,1Q,1H4,1K|1
CASCADE_REFILL|3|1H3,1H3,1T,2Scat,1T|1
CASCADE_REFILL|3|1H3,1H4,1Q,1H2,1H4,1H3|1
CASCADE_REFILL|3|1H3,1H5,1H3,1J,1J,1Q|1
CASCADE_REFILL|3|1H3,1H5,1H6,1T,1A,1T|1
CASCADE_REFILL|3|1H3,1H5,1Scat,2H6,1A|2
CASCADE_REFILL|3|1H3,1H5,3T,1H3|1
CASCADE_REFILL|3|1H3,1H6,1H6,1Q,1H3,1T|2
CASCADE_REFILL|3|1H3,1H6,1T,1T,1H5,1J|1
CASCADE_REFILL|3|1H3,1J,1J,1H5,1H6,1A|1
CASCADE_REFILL|3|1H3,1Q,1H3,1J,1J,1Q|1
CASCADE_REFILL|3|1H3,1Q,1J,1H4,1T,1K|1
CASCADE_REFILL|3|1H3,1Q,1Scat,2H4,1Q|1
CASCADE_REFILL|3|1H3,1T,2H3,1H3,1T|1
CASCADE_REFILL|3|1H3,2H4,1H6,1H3,1H5|1
CASCADE_REFILL|3|1H3,3A,1H5,1H3|1
CASCADE_REFILL|3|1H3,3H3,1H2,1H2|1
CASCADE_REFILL|3|1H3,3Scat,1K,1H5|1
CASCADE_REFILL|3|1H4,1A,1H3,1H3,1Q,1A|1
CASCADE_REFILL|3|1H4,1A,2J,1J,1J|1
CASCADE_REFILL|3|1H4,1A,2J,2H6|1
CASCADE_REFILL|3|1H4,1H2,1Q,1Q,1Scat,1Q|1
CASCADE_REFILL|3|1H4,1H2,3J,1H2|1
CASCADE_REFILL|3|1H4,1H3,1H4,1T,1T,1Scat|2
CASCADE_REFILL|3|1H4,1H3,1H5,3T|1
CASCADE_REFILL|3|1H4,1H3,1H6,1H6,1H2,1H2|1
CASCADE_REFILL|3|1H4,1H4,1H2,1H4,1H5,1H2|1
CASCADE_REFILL|3|1H4,1H4,1Q,1H4,1H5,1H3|2
CASCADE_REFILL|3|1H4,1H5,1K,1H5,1J,1K|1
CASCADE_REFILL|3|1H4,1J,1A,1H6,1A,1H1|1
CASCADE_REFILL|3|1H4,1J,1H3,1H2,1H4,1H2|3
CASCADE_REFILL|3|1H4,1J,1H4,1H2,1H4,1H2|1
CASCADE_REFILL|3|1H4,1K,2H3,1H3,1J|1
CASCADE_REFILL|3|1H4,1Q,1H4,1H2,2Q|1
CASCADE_REFILL|3|1H4,1Q,1Scat,2Wild,1Q|1
CASCADE_REFILL|3|1H4,1Scat,1A,1H5,1A,1T|1
CASCADE_REFILL|3|1H4,1T,1Scat,1H6,1K,1H5|1
CASCADE_REFILL|3|1H4,1T,4H5|4
CASCADE_REFILL|3|1H4,1Wild,1H4,1H2,1H3,1H5|1
CASCADE_REFILL|3|1H4,3H6,1A,1H5|1
CASCADE_REFILL|3|1H5,1H2,1H3,1Q,1Q,1Scat|1
CASCADE_REFILL|3|1H5,1H2,1Wild,1J,1Q,1K|1
CASCADE_REFILL|3|1H5,1H5,1J,3H2|1
CASCADE_REFILL|3|1H5,1H5,1Q,1H6,2T|1
CASCADE_REFILL|3|1H5,1H5,3A,1H5|1
CASCADE_REFILL|3|1H5,1H6,1T,1H3,1J,1Q|1
CASCADE_REFILL|3|1H5,1J,1K,1A,1A,1H5|1
CASCADE_REFILL|3|1H5,1Q,1H4,1H2,2Q|2
CASCADE_REFILL|3|1H5,1Scat,1H6,1T,1J,1Q|1
CASCADE_REFILL|3|1H5,1T,1H1,1H2,1J,1Q|1
CASCADE_REFILL|3|1H5,1Wild,1Q,1H6,2T|1
CASCADE_REFILL|3|1H5,2H2,1H2,2H2|4
CASCADE_REFILL|3|1H5,3A,2A|1
CASCADE_REFILL|3|1H5,3Q,1K,1Q|1
